,latitude,longitude
17224,37.62652,126.91678
17225,37.6263,126.92151
17226,37.62622,126.92337
17227,37.62638,126.92452
17228,37.62639,126.92545
17229,37.62603,126.92768
17230,37.62652,126.92882
17231,37.6264,127.01074
17232,37.62674,127.01172
17233,37.62632,127.01233
17234,37.62634,127.01344
17235,37.62652,127.01477
17236,37.6262,127.01537
17237,37.62655,127.0162
17238,37.62663,127.0174
17239,37.6266,127.01804
17240,37.62645,127.02191
17241,37.62653,127.02297
17242,37.62651,127.02345
17243,37.62646,127.02432
17244,37.62682,127.02522
17245,37.62672,127.02747
17246,37.62687,127.02859
17247,37.62612,127.03039
17248,37.62656,127.03192
17249,37.62667,127.0326
17250,37.62649,127.03352
17251,37.62656,127.03465
17252,37.62661,127.03578
17253,37.62671,127.03864
17254,37.62676,127.044
17255,37.62603,127.04899
17256,37.62639,127.05721
17257,37.62659,127.06845
17258,37.62618,127.06987
17259,37.62673,127.07076
17260,37.6263,127.07157
17261,37.62639,127.07392
17262,37.62648,127.07546
17263,37.62652,127.07664
17264,37.62642,127.07787
17265,37.62671,127.07839
17266,37.62652,127.07952
17267,37.62671,127.08032
17268,37.62699,127.08691
17269,37.62629,127.09215
17270,37.62689,127.09441
17271,37.62609,127.09659
17272,37.62674,127.09729
17273,37.62785,126.91182
17274,37.62763,126.91547
17275,37.62753,126.91635
17276,37.62726,126.91822
17277,37.62737,126.92032
17278,37.627,126.92273
17279,37.627,126.92353
17280,37.62771,126.92663
17281,37.62761,126.92764
17282,37.62705,126.92806
17283,37.627,126.93398
17284,37.62778,126.93535
17285,37.62756,127.0095
17286,37.6274,127.01026
17287,37.62774,127.01129
17288,37.62701,127.01356
17289,37.62779,127.01464
17290,37.62775,127.01558
17291,37.62763,127.01694
17292,37.62785,127.01962
17293,37.62795,127.02082
17294,37.62745,127.02231
17295,37.62744,127.02335
17296,37.62771,127.02484
17297,37.62731,127.02713
17298,37.62764,127.02817
17299,37.62785,127.0297
17300,37.62771,127.03065
17301,37.62712,127.03182
17302,37.62738,127.0336
17303,37.62746,127.03436
17304,37.62745,127.03555
17305,37.62777,127.03658
17306,37.62736,127.03747
17307,37.62735,127.03817
17308,37.62712,127.03982
17309,37.62744,127.04018
17310,37.62734,127.04138
17311,37.62759,127.04283
17312,37.62774,127.0432
17313,37.62743,127.04436
17314,37.62748,127.04771
17315,37.62782,127.04991
17316,37.62721,127.05166
17317,37.62793,127.05504
17318,37.62791,127.06317
17319,37.62792,127.06417
17320,37.62746,127.06742
17321,37.62711,127.0708
17322,37.62736,127.07112
17323,37.62762,127.07225
17324,37.62789,127.07331
17325,37.62735,127.07496
17326,37.6271,127.0766
17327,37.62759,127.07784
17328,37.62713,127.07866
17329,37.62766,127.07968
17330,37.6274,127.08027
17331,37.62712,127.08704
17332,37.62747,127.0978
17333,37.62852,126.91524
17334,37.62802,126.91724
17335,37.62875,126.91918
17336,37.62815,126.92543
17337,37.62807,126.92608
17338,37.6289,126.93016
17339,37.62821,126.9328
17340,37.62802,126.93688
17341,37.6286,126.93713
17342,37.62821,127.01363
17343,37.62851,127.01523
17344,37.6286,127.01631
17345,37.62808,127.01736
17346,37.62838,127.01891
17347,37.62808,127.0198
17348,37.62855,127.02034
17349,37.62833,127.02129
17350,37.62832,127.02365
17351,37.62853,127.03023
17352,37.62839,127.03143
17353,37.62852,127.03571
17354,37.62855,127.03681
17355,37.62845,127.03788
17356,37.62842,127.03872
17357,37.62812,127.03993
17358,37.62844,127.0403
17359,37.62852,127.04281
17360,37.62849,127.0434
17361,37.62868,127.04559
17362,37.62831,127.04681
17363,37.62804,127.04706
17364,37.62806,127.05043
17365,37.62814,127.05336
17366,37.62821,127.05547
17367,37.62818,127.05603
17368,37.62891,127.05812
17369,37.62841,127.05957
17370,37.62855,127.0602
17371,37.62833,127.06245
17372,37.62855,127.06304
17373,37.62821,127.06447
17374,37.62832,127.06629
17375,37.62879,127.06862
17376,37.62845,127.06956
17377,37.62812,127.07233
17378,37.62832,127.07371
17379,37.62831,127.07412
17380,37.62832,127.07548
17381,37.62802,127.08519
17382,37.62809,127.08651
17383,37.62825,127.09388
17384,37.62838,127.09846
17385,37.62937,126.91479
17386,37.62932,126.91588
17387,37.62974,126.91652
17388,37.62946,126.93011
17389,37.62933,127.01344
17390,37.62946,127.01488
17391,37.62918,127.01643
17392,37.62932,127.0175
17393,37.62957,127.01988
17394,37.62931,127.02079
17395,37.62929,127.02187
17396,37.62968,127.02287
17397,37.62942,127.02373
17398,37.62935,127.02404
17399,37.62945,127.03862
17400,37.62962,127.03993
17401,37.62967,127.04048
17402,37.6298,127.04433
17403,37.62911,127.04559
17404,37.6293,127.04618
17405,37.62978,127.05097
17406,37.62952,127.05159
17407,37.62966,127.05229
17408,37.62958,127.05366
17409,37.62906,127.05506
17410,37.62949,127.05645
17411,37.62934,127.05789
17412,37.62978,127.05859
17413,37.62922,127.06836
17414,37.62993,127.06925
17415,37.62911,127.07149
17416,37.62962,127.07335
17417,37.62922,127.07416
17418,37.62992,127.07633
17419,37.62927,127.09897
17420,37.62988,127.09944
17421,37.63015,126.91635
17422,37.63038,126.91948
17423,37.63034,127.01335
17424,37.63022,127.01417
17425,37.63073,127.0155
17426,37.63026,127.01636
17427,37.63052,127.01723
17428,37.63037,127.0187
17429,37.63004,127.01901
17430,37.63014,127.02124
17431,37.63038,127.02256
17432,37.63077,127.02354
17433,37.6301,127.02541
17434,37.63062,127.02705
17435,37.63098,127.03539
17436,37.63033,127.04359
17437,37.63005,127.04403
17438,37.63046,127.04524
17439,37.63061,127.05143
17440,37.63073,127.0588
17441,37.63066,127.05901
17442,37.63034,127.06238
17443,37.63065,127.06307
17444,37.63084,127.06563
17445,37.63082,127.06606
17446,37.63016,127.06886
17447,37.63096,127.07156
17448,37.63041,127.07271
17449,37.63074,127.07352
17450,37.63067,127.09998
17451,37.63105,126.91484
17452,37.63127,126.92178
17453,37.63151,126.924
17454,37.63139,126.92836
17455,37.63173,126.93495
17456,37.63161,127.01282
17457,37.63139,127.01473
17458,37.6319,127.01591
17459,37.63158,127.01658
17460,37.63168,127.01726
17461,37.63143,127.01943
17462,37.63166,127.02069
17463,37.63118,127.02509
17464,37.63131,127.02618
17465,37.6317,127.0365
17466,37.63149,127.04178
17467,37.63101,127.0426
17468,37.63124,127.04351
17469,37.63114,127.04943
17470,37.63129,127.05102
17471,37.63132,127.05265
17472,37.63163,127.05681
17473,37.63161,127.05747
17474,37.63157,127.05892
17475,37.63139,127.06109
17476,37.63141,127.06551
17477,37.63135,127.06669
17478,37.6314,127.06762
17479,37.63165,127.06868
17480,37.63152,127.06945
17481,37.63127,127.07048
17482,37.63132,127.07151
17483,37.63136,127.1005
17484,37.63289,126.92047
17485,37.63232,126.92465
17486,37.63274,126.92981
17487,37.63202,126.93116
17488,37.63242,126.93651
17489,37.63286,126.93756
17490,37.63285,126.93875
17491,37.63249,127.01126
17492,37.63231,127.01251
17493,37.63234,127.01444
17494,37.63242,127.01669
17495,37.63257,127.01833
17496,37.63286,127.0202
17497,37.63217,127.02176
17498,37.63271,127.02216
17499,37.63234,127.02556
17500,37.63206,127.02649
17501,37.63294,127.03158
17502,37.63269,127.0325
17503,37.63271,127.03397
17504,37.63253,127.03464
17505,37.63204,127.038
17506,37.63209,127.03807
17507,37.63202,127.04086
17508,37.63286,127.04193
17509,37.63235,127.04261
17510,37.63228,127.04373
17511,37.6323,127.04946
17512,37.63241,127.05075
17513,37.63252,127.05246
17514,37.63229,127.05696
17515,37.63267,127.05722
17516,37.63255,127.05851
17517,37.6323,127.06019
17518,37.6322,127.06539
17519,37.63231,127.06732
17520,37.63222,127.06891
17521,37.63218,127.0693
17522,37.63232,127.10151
17523,37.63339,126.91832
17524,37.63333,126.92545
17525,37.63324,126.93003
17526,37.6339,126.93181
17527,37.63369,126.93257
17528,37.63357,126.93777
17529,37.63349,126.93874
17530,37.63348,127.01136
17531,37.63316,127.01239
17532,37.63312,127.01432
17533,37.63329,127.01582
17534,37.63345,127.01676
17535,37.63387,127.0174
17536,37.63356,127.01829
17537,37.63321,127.0194
17538,37.63346,127.02058
17539,37.63343,127.02169
17540,37.63359,127.02549
17541,37.63383,127.02667
17542,37.63373,127.02845
17543,37.63357,127.03044
17544,37.63377,127.03159
17545,37.63386,127.03202
17546,37.6337,127.03467
17547,37.63331,127.03939
17548,37.6337,127.0407
17549,37.63332,127.0416
17550,37.63364,127.0432
17551,37.63377,127.0444
17552,37.63391,127.05173
17553,37.63399,127.05202
17554,37.63336,127.05768
17555,37.63368,127.05868
17556,37.63315,127.05919
17557,37.6334,127.06675
17558,37.63395,127.07043
17559,37.63361,127.07165
17560,37.63315,127.10291
17561,37.63369,127.10396
17562,37.63412,126.91309
17563,37.63433,126.91593
17564,37.63433,126.9169
17565,37.63447,126.91914
17566,37.63476,126.9206
17567,37.63424,126.92371
17568,37.63498,126.92558
17569,37.63424,126.92691
17570,37.6349,126.92832
17571,37.63444,126.93018
17572,37.63459,126.93618
17573,37.63411,127.01387
17574,37.63478,127.01466
17575,37.63437,127.01538
17576,37.63442,127.01864
17577,37.63423,127.0242
17578,37.63448,127.02545
17579,37.63429,127.02613
17580,37.63466,127.02831
17581,37.63454,127.02917
17582,37.63459,127.0306
17583,37.63422,127.03138
17584,37.63452,127.03256
17585,37.63436,127.03376
17586,37.63452,127.03569
17587,37.63425,127.038
17588,37.63457,127.03856
17589,37.63413,127.03948
17590,37.63482,127.0401
17591,37.63401,127.04122
17592,37.63441,127.04351
17593,37.63449,127.0449
17594,37.63487,127.04529
17595,37.63403,127.05158
17596,37.63438,127.05863
17597,37.63423,127.05926
17598,37.6345,127.07078
17599,37.63474,127.07148
17600,37.63428,127.07264
17601,37.6342,127.10504
17602,37.63472,127.10606
17603,37.6356,126.91768
17604,37.63515,126.91924
17605,37.6355,126.92545
17606,37.63579,126.92979
17607,37.63537,126.93021
17608,37.63517,126.93627
17609,37.63545,127.0106
17610,37.63546,127.01231
17611,37.63515,127.0133
17612,37.63569,127.0143
17613,37.63527,127.01525
17614,37.63548,127.01644
17615,37.63507,127.01823
17616,37.63592,127.01954
17617,37.63563,127.02062
17618,37.63564,127.02169
17619,37.6358,127.02461
17620,37.63567,127.02583
17621,37.63546,127.02733
17622,37.63588,127.02896
17623,37.63536,127.02919
17624,37.63558,127.0315
17625,37.63533,127.0357
17626,37.63537,127.03669
17627,37.63532,127.03774
17628,37.63553,127.03967
17629,37.63534,127.04044
17630,37.63537,127.04152
17631,37.63541,127.04264
17632,37.63567,127.05254
17633,37.63589,127.06849
17634,37.63558,127.07078
17635,37.63541,127.0714
17636,37.63564,127.07245
17637,37.63579,127.0746
17638,37.63581,127.07504
17639,37.63551,127.10759
17640,37.63632,126.91898
17641,37.63615,126.91913
17642,37.63675,127.00973
17643,37.63673,127.01031
17644,37.63676,127.01163
17645,37.63633,127.0126
17646,37.6366,127.01384
17647,37.63661,127.0151
17648,37.63688,127.01637
17649,37.6363,127.01785
17650,37.63684,127.01883
17651,37.63627,127.01967
17652,37.6368,127.0201
17653,37.63659,127.02179
17654,37.6365,127.02552
17655,37.63634,127.02649
17656,37.63641,127.02741
17657,37.63646,127.02846
17658,37.63602,127.02994
17659,37.63673,127.0301
17660,37.63603,127.0311
17661,37.63636,127.03393
17662,37.63645,127.03468
17663,37.63639,127.03561
17664,37.63625,127.03722
17665,37.63625,127.03851
17666,37.6363,127.03964
17667,37.63658,127.04071
17668,37.63654,127.04124
17669,37.63697,127.04275
17670,37.63681,127.06343
17671,37.63608,127.07099
17672,37.63671,127.07144
17673,37.6363,127.07244
17674,37.6366,127.07359
17675,37.63658,127.07434
17676,37.63685,127.07612
17677,37.63643,127.07741
17678,37.63671,127.0787
17679,37.63679,127.07983
17680,37.63621,127.10894
17681,37.63666,127.10991
17682,37.63697,127.11082
17683,37.63755,126.91275
17684,37.63795,126.91309
17685,37.63735,126.91893
17686,37.63785,126.93417
17687,37.63751,126.9353
17688,37.6378,126.93819
17689,37.63728,127.00753
17690,37.63745,127.00835
17691,37.63768,127.01094
17692,37.63765,127.01231
17693,37.63737,127.01345
17694,37.63767,127.01422
17695,37.63748,127.01537
17696,37.63789,127.01624
17697,37.63757,127.0176
17698,37.63764,127.02013
17699,37.6375,127.02152
17700,37.63764,127.02213
17701,37.63742,127.02386
17702,37.63759,127.02441
17703,37.63778,127.0258
17704,37.63732,127.0266
17705,37.63762,127.02819
17706,37.63759,127.02957
17707,37.63786,127.03043
17708,37.63767,127.03147
17709,37.63743,127.03263
17710,37.63767,127.03365
17711,37.63712,127.03449
17712,37.63712,127.03633
17713,37.63737,127.03762
17714,37.63751,127.03849
17715,37.63773,127.03989
17716,37.6376,127.0412
17717,37.63746,127.0425
17718,37.63721,127.06122
17719,37.6375,127.06292
17720,37.63728,127.06333
17721,37.63707,127.06519
17722,37.63742,127.07393
17723,37.63719,127.07489
17724,37.63715,127.07638
17725,37.6371,127.07706
17726,37.63745,127.08443
17727,37.63709,127.11076
17728,37.63752,127.11153
17729,37.63824,126.91377
17730,37.63826,126.91424
17731,37.63893,126.91696
17732,37.63877,126.91711
17733,37.63864,126.91945
17734,37.6386,126.93899
17735,37.63826,127.00634
17736,37.63837,127.00868
17737,37.63867,127.00916
17738,37.63818,127.01234
17739,37.6387,127.01367
17740,37.63891,127.01416
17741,37.63861,127.01592
17742,37.63854,127.01858
17743,37.63824,127.02009
17744,37.63837,127.022
17745,37.63818,127.02378
17746,37.63862,127.02475
17747,37.63812,127.02691
17748,37.63836,127.02766
17749,37.63865,127.02813
17750,37.63881,127.02926
17751,37.63855,127.0307
17752,37.63832,127.03198
17753,37.63847,127.03259
17754,37.63838,127.03349
17755,37.63862,127.03553
17756,37.63836,127.03654
17757,37.63826,127.03848
17758,37.63843,127.03993
17759,37.63804,127.04052
17760,37.63833,127.04149
17761,37.63841,127.04279
17762,37.638,127.04324
17763,37.63833,127.05154
17764,37.63835,127.05885
17765,37.63819,127.0647
17766,37.63868,127.06574
17767,37.63884,127.07018
17768,37.63866,127.07382
17769,37.63883,127.07417
17770,37.63855,127.07544
17771,37.63852,127.08254
17772,37.63856,127.08537
17773,37.63907,126.91698
17774,37.63924,126.91863
17775,37.63958,126.93854
17776,37.63976,126.94003
17777,37.63961,126.94553
17778,37.63952,127.01006
17779,37.63997,127.01188
17780,37.63911,127.01252
17781,37.63979,127.01441
17782,37.6397,127.01583
17783,37.63987,127.0167
17784,37.63942,127.01772
17785,37.63946,127.02
17786,37.63961,127.02186
17787,37.63907,127.02292
17788,37.63905,127.02367
17789,37.63982,127.02435
17790,37.63917,127.02576
17791,37.63958,127.0262
17792,37.63975,127.02892
17793,37.63936,127.03088
17794,37.6393,127.03162
17795,37.63927,127.03265
17796,37.63957,127.03499
17797,37.63996,127.03604
17798,37.63987,127.03806
17799,37.63913,127.03912
17800,37.63987,127.04046
17801,37.63901,127.04146
17802,37.6397,127.0423
17803,37.63945,127.05129
17804,37.63916,127.05238
17805,37.63996,127.05452
17806,37.63963,127.06044
17807,37.63989,127.06562
17808,37.63927,127.06602
17809,37.63974,127.06728
17810,37.6393,127.06952
17811,37.63907,127.07055
17812,37.63949,127.0762
17813,37.63976,127.07785
17814,37.63903,127.08319
17815,37.63929,127.08437
17816,37.63966,127.08541
17817,37.6405,126.92113
17818,37.64031,126.9281
17819,37.64064,126.94055
17820,37.64096,126.9429
17821,37.64077,126.94305
17822,37.64031,127.01122
17823,37.64025,127.01243
17824,37.64025,127.0165
17825,37.6403,127.0174
17826,37.64039,127.01863
17827,37.64048,127.01986
17828,37.64002,127.02084
17829,37.64061,127.02168
17830,37.64057,127.02443
17831,37.64007,127.02649
17832,37.64012,127.0272
17833,37.64048,127.02946
17834,37.64064,127.03077
17835,37.64033,127.03114
17836,37.6404,127.03236
17837,37.64005,127.03327
17838,37.64092,127.0341
17839,37.64069,127.03547
17840,37.64061,127.03666
17841,37.64021,127.03774
17842,37.64054,127.03878
17843,37.6401,127.04079
17844,37.64055,127.05361
17845,37.64081,127.06441
17846,37.64022,127.06539
17847,37.64022,127.06759
17848,37.64014,127.07293
17849,37.64052,127.07557
17850,37.6401,127.07663
17851,37.64011,127.07909
17852,37.64052,127.08407
17853,37.64098,127.11126
17854,37.64119,126.9379
17855,37.64166,126.93895
17856,37.64193,126.93986
17857,37.64125,126.9413
17858,37.64191,126.94239
17859,37.6416,127.00584
17860,37.64171,127.00702
17861,37.64124,127.00928
17862,37.64195,127.01102
17863,37.64122,127.01364
17864,37.64135,127.01451
17865,37.64166,127.01573
17866,37.64171,127.0172
17867,37.64124,127.0183
17868,37.64198,127.021
17869,37.64135,127.02199
17870,37.64174,127.02316
17871,37.64136,127.02541
17872,37.64123,127.02796
17873,37.64194,127.02884
17874,37.64105,127.0306
17875,37.64117,127.03133
17876,37.64103,127.03222
17877,37.6415,127.03333
17878,37.6416,127.03551
17879,37.64149,127.03654
17880,37.64101,127.03785
17881,37.64162,127.03907
17882,37.64105,127.04056
17883,37.64198,127.05247
17884,37.64177,127.06123
17885,37.64165,127.06734
17886,37.64102,127.07021
17887,37.64104,127.07648
17888,37.64117,127.08366
17889,37.64116,127.08472
17890,37.64196,127.08543
17891,37.64115,127.08714
17892,37.6428,126.91724
17893,37.64251,126.91852
17894,37.64227,126.92421
17895,37.64224,126.93025
17896,37.64271,126.93976
17897,37.64217,126.94003
17898,37.64274,126.94795
17899,37.64274,127.00362
17900,37.64267,127.0046
17901,37.64247,127.00552
17902,37.64257,127.00657
17903,37.6429,127.00779
17904,37.64208,127.00897
17905,37.64203,127.01106
17906,37.64261,127.01303
17907,37.64209,127.01451
17908,37.64256,127.01655
17909,37.64237,127.02084
17910,37.64238,127.0217
17911,37.64209,127.02367
17912,37.64272,127.02434
17913,37.64299,127.02531
17914,37.64255,127.02682
17915,37.64239,127.02838
17916,37.64209,127.03159
17917,37.64259,127.03419
17918,37.64267,127.03519
17919,37.64256,127.03652
17920,37.64298,127.03791
17921,37.64204,127.03837
17922,37.64232,127.04055
17923,37.64295,127.04107
17924,37.64262,127.04882
17925,37.64291,127.05198
17926,37.64245,127.05268
17927,37.64287,127.05675
17928,37.64218,127.06995
17929,37.64211,127.08668
17930,37.64337,126.91457
17931,37.64396,126.91769
17932,37.64308,126.9186
17933,37.64305,126.92149
17934,37.64374,126.9245
17935,37.64329,126.92547
17936,37.64388,126.92906
17937,37.64344,126.93961
17938,37.64362,126.94538
17939,37.64399,127.00394
17940,37.64344,127.00464
17941,37.64351,127.00569
17942,37.64386,127.00656
17943,37.64372,127.00763
17944,37.64314,127.00848
17945,37.64357,127.00937
17946,37.64325,127.01082
17947,37.64355,127.01172
17948,37.64332,127.01236
17949,37.64353,127.0146
17950,37.6437,127.0152
17951,37.64338,127.01678
17952,37.64301,127.01782
17953,37.64379,127.01946
17954,37.64353,127.02052
17955,37.6437,127.0227
17956,37.64322,127.0238
17957,37.6436,127.0242
17958,37.6437,127.02534
17959,37.64366,127.02732
17960,37.64317,127.02988
17961,37.64341,127.03057
17962,37.64339,127.03602
17963,37.64359,127.0379
17964,37.64314,127.03828
17965,37.64354,127.03932
17966,37.6436,127.04037
17967,37.64365,127.04605
17968,37.64305,127.04835
17969,37.64355,127.057
17970,37.64314,127.05745
17971,37.64345,127.05818
17972,37.64304,127.06253
17973,37.64329,127.06355
17974,37.64371,127.06495
17975,37.64393,127.06597
17976,37.64364,127.07297
17977,37.64346,127.08326
17978,37.64381,127.08532
17979,37.64339,127.0866
17980,37.64446,126.91296
17981,37.64491,126.91316
17982,37.64447,126.91544
17983,37.64484,126.91609
17984,37.64462,126.91746
17985,37.64439,126.91845
17986,37.64482,126.92404
17987,37.64478,126.92645
17988,37.64461,126.93033
17989,37.6443,126.93181
17990,37.64408,126.93942
17991,37.64456,126.94025
17992,37.64402,127.004
17993,37.64469,127.0058
17994,37.64482,127.00684
17995,37.6445,127.00743
17996,37.64412,127.0084
17997,37.6447,127.00977
17998,37.64447,127.01068
17999,37.64463,127.01157
18000,37.64423,127.01296
18001,37.64467,127.01378
18002,37.64427,127.01485
18003,37.6448,127.01511
18004,37.6441,127.0163
18005,37.64406,127.0189
18006,37.64473,127.02097
18007,37.64461,127.0218
18008,37.64428,127.02386
18009,37.64493,127.02481
18010,37.64486,127.02825
18011,37.64417,127.03075
18012,37.64498,127.03143
18013,37.64476,127.03358
18014,37.6448,127.03595
18015,37.64445,127.03649
18016,37.64417,127.03809
18017,37.64464,127.03956
18018,37.64459,127.04152
18019,37.6444,127.04441
18020,37.64426,127.0467
18021,37.64455,127.0512
18022,37.64436,127.05208
18023,37.64469,127.05727
18024,37.64458,127.05826
18025,37.64432,127.05949
18026,37.64407,127.06072
18027,37.64423,127.0614
18028,37.64426,127.06732
18029,37.64496,127.06961
18030,37.64498,127.07253
18031,37.64407,127.07375
18032,37.64463,127.07476
18033,37.64498,127.08254
18034,37.64434,127.08365
18035,37.64472,127.08416
18036,37.64454,127.08828
18037,37.64533,126.92075
18038,37.64571,126.92364
18039,37.64531,126.92843
18040,37.64551,126.92979
18041,37.64518,126.93021
18042,37.64559,127.00849
18043,37.64513,127.00993
18044,37.64545,127.01078
18045,37.64572,127.01146
18046,37.64518,127.01268
18047,37.64553,127.01367
18048,37.64509,127.01423
18049,37.64582,127.01574
18050,37.64516,127.01637
18051,37.64545,127.018
18052,37.64563,127.02049
18053,37.64572,127.02129
18054,37.64511,127.02232
18055,37.6456,127.02308
18056,37.64596,127.02403
18057,37.64562,127.02556
18058,37.64558,127.02676
18059,37.64559,127.03378
18060,37.64536,127.03528
18061,37.64555,127.03753
18062,37.64506,127.03854
18063,37.64556,127.03964
18064,37.64573,127.04038
18065,37.64552,127.04537
18066,37.64527,127.04946
18067,37.64579,127.05041
18068,37.64547,127.05834
18069,37.64595,127.06018
18070,37.64507,127.06162
18071,37.6455,127.06285
18072,37.64552,127.06447
18073,37.64501,127.06672
18074,37.64517,127.07326
18075,37.64505,127.07433
18076,37.64569,127.08215
18077,37.64677,126.92527
18078,37.64605,126.92723
18079,37.64661,126.92893
18080,37.64647,127.00482
18081,37.6464,127.00528
18082,37.64682,127.00642
18083,37.64658,127.00749
18084,37.6463,127.00817
18085,37.64654,127.0091
18086,37.64667,127.01071
18087,37.64655,127.01137
18088,37.64653,127.01263
18089,37.6461,127.01314
18090,37.64655,127.01429
18091,37.64661,127.01578
18092,37.64685,127.01617
18093,37.64604,127.0174
18094,37.64636,127.0188
18095,37.64687,127.01928
18096,37.64612,127.02142
18097,37.64629,127.02252
18098,37.64674,127.0231
18099,37.64639,127.0245
18100,37.64688,127.02521
18101,37.64642,127.02648
18102,37.64694,127.03134
18103,37.64677,127.03252
18104,37.64663,127.03305
18105,37.64625,127.0344
18106,37.64687,127.0356
18107,37.64661,127.03669
18108,37.64662,127.03811
18109,37.64672,127.03941
18110,37.64687,127.04031
18111,37.64689,127.04347
18112,37.64657,127.04487
18113,37.64682,127.04556
18114,37.6461,127.04645
18115,37.64689,127.04897
18116,37.6461,127.051
18117,37.6469,127.05161
18118,37.6462,127.053
18119,37.64651,127.05647
18120,37.64667,127.05873
18121,37.6467,127.06394
18122,37.64614,127.06637
18123,37.64678,127.07234
18124,37.64633,127.07432
18125,37.64694,127.07605
18126,37.64677,127.07902
18127,37.64686,127.08052
18128,37.64638,127.08159
18129,37.64604,127.08204
18130,37.6462,127.08343
18131,37.64617,127.08458
18132,37.6477,126.92641
18133,37.64796,126.92762
18134,37.64761,126.93061
18135,37.64733,127.00915
18136,37.64741,127.0104
18137,37.64749,127.01151
18138,37.64747,127.0135
18139,37.64793,127.01657
18140,37.64714,127.01798
18141,37.64762,127.01836
18142,37.64744,127.0206
18143,37.64758,127.02171
18144,37.64789,127.0223
18145,37.64723,127.02327
18146,37.64758,127.02464
18147,37.64721,127.02764
18148,37.64786,127.02814
18149,37.64748,127.03047
18150,37.64756,127.03219
18151,37.64796,127.03386
18152,37.64776,127.03445
18153,37.64746,127.03542
18154,37.64731,127.03731
18155,37.64735,127.03821
18156,37.64775,127.03933
18157,37.64769,127.04076
18158,37.64724,127.04124
18159,37.64744,127.04356
18160,37.64712,127.04423
18161,37.6474,127.04529
18162,37.64705,127.0486
18163,37.64758,127.05068
18164,37.64739,127.0512
18165,37.64723,127.06
18166,37.64725,127.06054
18167,37.64749,127.06349
18168,37.64797,127.06977
18169,37.64718,127.07413
18170,37.64717,127.07546
18171,37.64763,127.07679
18172,37.64796,127.08075
18173,37.64781,127.08125
18174,37.64782,127.08244
18175,37.64844,126.92736
18176,37.64889,126.92903
18177,37.64806,126.93009
18178,37.64821,127.00954
18179,37.64854,127.01278
18180,37.64862,127.01503
18181,37.64854,127.01654
18182,37.64851,127.01797
18183,37.64847,127.01974
18184,37.64894,127.02039
18185,37.64874,127.0219
18186,37.64856,127.02538
18187,37.64822,127.02637
18188,37.64875,127.02766
18189,37.64845,127.02818
18190,37.64822,127.02929
18191,37.64815,127.03002
18192,37.64822,127.03151
18193,37.64874,127.03226
18194,37.64863,127.03349
18195,37.64881,127.03422
18196,37.64844,127.03544
18197,37.64851,127.03632
18198,37.64872,127.03745
18199,37.64848,127.03868
18200,37.648,127.04
18201,37.64832,127.0401
18202,37.6481,127.04358
18203,37.64863,127.0449
18204,37.6486,127.04557
18205,37.6483,127.04633
18206,37.64853,127.04798
18207,37.64815,127.05269
18208,37.64806,127.0577
18209,37.64844,127.05931
18210,37.6488,127.06161
18211,37.64804,127.06343
18212,37.64858,127.06564
18213,37.64861,127.06651
18214,37.648,127.068
18215,37.64813,127.06966
18216,37.64866,127.07111
18217,37.6484,127.07217
18218,37.64894,127.07613
18219,37.64889,127.07927
18220,37.64968,126.92919
18221,37.64975,126.93134
18222,37.64973,126.93659
18223,37.64911,127.0102
18224,37.6499,127.01169
18225,37.6494,127.01292
18226,37.6491,127.0131
18227,37.64938,127.01453
18228,37.64992,127.01832
18229,37.64939,127.01963
18230,37.6493,127.02061
18231,37.6498,127.02284
18232,37.64959,127.02375
18233,37.64972,127.02594
18234,37.6497,127.02956
18235,37.64948,127.03049
18236,37.64973,127.03229
18237,37.64992,127.03393
18238,37.64958,127.03467
18239,37.64918,127.03528
18240,37.64965,127.03632
18241,37.6497,127.038
18242,37.64934,127.03963
18243,37.64922,127.04075
18244,37.6496,127.044
18245,37.64924,127.04609
18246,37.6499,127.051
18247,37.64998,127.05181
18248,37.64928,127.05788
18249,37.64928,127.05855
18250,37.64995,127.06178
18251,37.64925,127.06292
18252,37.64956,127.06725
18253,37.64919,127.0704
18254,37.64905,127.07172
18255,37.64912,127.07457
18256,37.6493,127.07722
18257,37.64962,127.08085
18258,37.64964,127.08194
18259,37.64977,127.08284
18260,37.64937,127.08368
18261,37.64968,127.0843
18262,37.64918,127.08502
18263,37.65035,126.93088
18264,37.65024,126.93223
18265,37.65069,126.94527
18266,37.65057,127.0129
18267,37.65095,127.01387
18268,37.65059,127.01432
18269,37.65059,127.02284
18270,37.65039,127.02441
18271,37.65022,127.02629
18272,37.65042,127.02718
18273,37.65093,127.02888
18274,37.65004,127.02936
18275,37.65021,127.03001
18276,37.65028,127.0312
18277,37.6505,127.03341
18278,37.65097,127.03525
18279,37.65026,127.03682
18280,37.65031,127.04173
18281,37.6503,127.053
18282,37.65091,127.05848
18283,37.65004,127.06176
18284,37.65057,127.06366
18285,37.65073,127.06435
18286,37.65031,127.06866
18287,37.65075,127.07379
18288,37.65051,127.07644
18289,37.65026,127.07731
18290,37.65007,127.07961
18291,37.6505,127.08061
18292,37.65055,127.08114
18293,37.65055,127.08264
18294,37.65022,127.08314
18295,37.65064,127.08409
18296,37.65164,126.94429
18297,37.65162,127.01174
18298,37.65118,127.0123
18299,37.65159,127.01377
18300,37.65158,127.01445
18301,37.65116,127.02158
